groupName,groupID,year,log_scale_indicator,log_scale_indicator_sd,log_scale_indicator_lci,log_scale_indicator_uci,percent_diff,percent_diff_lci,percent_diff_uci,q5,q10,q20,q25,q75,q80,q90,q95,p_decrease,p_increase,plotting_name
Waterfowl: All,33,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Waterfowl
Waterfowl: All,33,1971,-1.711e-4,0.003964,-0.008141,0.007834,-0.01711,-0.8108,0.7865,-0.0063911955,-0.004665904,-0.003001414,-0.0023808375,0.00205421,0.002658754,0.004334925,0.006012089,0.5223125,0.4776875,Waterfowl
Waterfowl: All,33,1972,-6.984e-5,0.005626,-0.01132,0.01135,-0.006984,-1.126,1.142,-0.008979554499999999,-0.006721067,-0.004332585999999999,-0.0034164275000000003,0.0032783075,0.004099176,0.006620102,0.008971502000000001,0.50875,0.49125,Waterfowl
Waterfowl: All,33,1973,3.055e-4,0.006993,-0.01371,0.01434,0.03055,-1.362,1.444,-0.010792179999999998,-0.008148276999999999,-0.005110015999999999,-0.0040015175,0.00452555,0.005617584000000002,0.008742347999999999,0.011692784999999992,0.479625,0.520375,Waterfowl
Waterfowl: All,33,1974,5.866e-4,0.008557,-0.01663,0.01789,0.05868,-1.649,1.805,-0.013180615,-0.009805686999999999,-0.006065081999999999,-0.00473612,0.0058194525,0.007142690000000001,0.01090862000000001,0.01445276499999999,0.470125,0.529875,Waterfowl
Waterfowl: All,33,1975,0.001065,0.01167,-0.02239,0.025,0.1066,-2.214,2.532,-0.017886035,-0.012999819999999999,-0.007863656,-0.005952095000000001,0.0080225575,0.009828876,0.015209470000000003,0.020204284999999992,0.459625,0.540375,Waterfowl
Waterfowl: All,33,1976,0.00136,0.0198,-0.03813,0.04033,0.136,-3.741,4.115,-0.03122678,-0.02302069,-0.013985540000000001,-0.010871975,0.013719275,0.017069900000000002,0.02588435000000001,0.03367284499999999,0.4705,0.5295,Waterfowl
Waterfowl: All,33,1977,0.003677,0.03086,-0.05687,0.06477,0.3684,-5.528,6.692,-0.04671261499999999,-0.035484419999999996,-0.021510399999999995,-0.016408500000000003,0.023804850000000002,0.028779600000000002,0.042174670000000004,0.05414417499999998,0.445125,0.554875,Waterfowl
Waterfowl: All,33,1978,0.007266,0.0416,-0.07418,0.08946,0.7293,-7.15,9.358,-0.061207365,-0.045725180000000004,-0.026939599999999998,-0.0196906,0.034941324999999995,0.041730540000000024,0.059921880000000004,0.07597651999999994,0.428375,0.571625,Waterfowl
Waterfowl: All,33,1979,0.01148,0.05189,-0.09126,0.1138,1.154,-8.722,12.05,-0.07370199499999999,-0.05446037,-0.03172754,-0.023257375,0.045811375,0.05448464,0.07788871,0.09696168499999999,0.4115625,0.5884375,Waterfowl
Waterfowl: All,33,1980,0.01573,0.06235,-0.1049,0.1374,1.585,-9.963,14.73,-0.08678130499999999,-0.06400159999999999,-0.03697499999999999,-0.026406825000000002,0.058145050000000004,0.0683405,0.09532054000000002,0.11729545,0.3979375,0.6020625,Waterfowl
Waterfowl: All,33,1981,0.02087,0.07159,-0.1203,0.1626,2.109,-11.33,17.66,-0.09681063,-0.07020777,-0.03857128,-0.026645675,0.068153475,0.07994206,0.1115912,0.1393173,0.388,0.612,Waterfowl
Waterfowl: All,33,1982,0.02641,0.08031,-0.1301,0.1838,2.676,-12.2,20.18,-0.1062244,-0.07639081,-0.04083089999999999,-0.0269879,0.079881125,0.09334242000000001,0.12962279999999998,0.15866075,0.3735625,0.6264375,Waterfowl
Waterfowl: All,33,1983,0.03104,0.08855,-0.1398,0.205,3.153,-13.04,22.75,-0.11290294999999999,-0.08155638,-0.04318448,-0.0288999,0.0898663,0.10557820000000002,0.1450422,0.17703414999999995,0.366,0.634,Waterfowl
Waterfowl: All,33,1984,0.03706,0.09544,-0.1486,0.2258,3.775,-13.81,25.33,-0.1169291,-0.08388708,-0.04280818,-0.027136975,0.10059225,0.1178254,0.15995620000000005,0.1950014499999999,0.3509375,0.6490625,Waterfowl
Waterfowl: All,33,1985,0.04414,0.1026,-0.1554,0.2479,4.513,-14.39,28.14,-0.12392645000000001,-0.08667175,-0.04152466,-0.025059375000000002,0.11256725,0.13047060000000002,0.17567350000000007,0.21311549999999993,0.336125,0.663875,Waterfowl
Waterfowl: All,33,1986,0.0528,0.1083,-0.1556,0.2657,5.422,-14.41,30.43,-0.12288284999999999,-0.0837251,-0.038439539999999994,-0.021190275,0.12537625000000002,0.1433894,0.19320040000000002,0.23102505,0.3131875,0.6868125,Waterfowl
Waterfowl: All,33,1987,0.06322,0.1129,-0.1563,0.2851,6.526,-14.47,32.98,-0.1199706,-0.07952127,-0.032295779999999996,-0.01390605,0.138813,0.15769720000000004,0.20737940000000005,0.24955539999999996,0.287375,0.712625,Waterfowl
Waterfowl: All,33,1988,0.07429,0.1171,-0.154,0.3065,7.712,-14.27,35.87,-0.1161444,-0.07360144,-0.0240142,-0.0058915025,0.15265625,0.17257260000000005,0.22594800000000004,0.26762054999999996,0.2651875,0.7348125,Waterfowl
Waterfowl: All,33,1989,0.08643,0.1207,-0.1469,0.326,9.028,-13.66,38.54,-0.10911844999999999,-0.06598675,-0.0151402,0.00430817,0.16706549999999998,0.18870100000000004,0.242374,0.28651749999999987,0.238625,0.761375,Waterfowl
Waterfowl: All,33,1990,0.09935,0.1244,-0.1445,0.3467,10.45,-13.45,41.44,-0.10296385,-0.057636879999999995,-0.004513537999999995,0.015335625,0.1831205,0.2036832,0.2593708,0.30558689999999994,0.2128125,0.7871875,Waterfowl
Waterfowl: All,33,1991,0.1125,0.1276,-0.135,0.3668,11.9,-12.63,44.31,-0.09676535,-0.04940251,0.005436072,0.02709005,0.196818,0.21879220000000002,0.27659480000000003,0.32287224999999997,0.1885,0.8115,Waterfowl
Waterfowl: All,33,1992,0.1258,0.1302,-0.1283,0.3837,13.4,-12.04,46.78,-0.08781422,-0.038393580000000004,0.01631538,0.038334225,0.21091000000000001,0.23479260000000002,0.29517830000000006,0.3401667,0.1656875,0.8343125,Waterfowl
Waterfowl: All,33,1993,0.1388,0.133,-0.1212,0.3986,14.89,-11.41,48.97,-0.078477255,-0.028984569999999987,0.027349960000000006,0.049867325000000004,0.22766375,0.25063,0.3109088,0.35895039999999995,0.145375,0.854625,Waterfowl
Waterfowl: All,33,1994,0.1516,0.1355,-0.1148,0.4192,16.37,-10.85,52.07,-0.070274545,-0.020694859999999992,0.038124359999999996,0.059701625,0.24282150000000002,0.2658582,0.32437920000000003,0.3758096999999999,0.1299375,0.8700625,Waterfowl
Waterfowl: All,33,1995,0.164,0.1378,-0.1054,0.4342,17.82,-10,54.38,-0.06151641,-0.01245568,0.048940500000000005,0.07159850000000001,0.2568785,0.27986160000000004,0.3413912,0.39153544999999995,0.1169375,0.8830625,Waterfowl
Waterfowl: All,33,1996,0.1758,0.1402,-0.097,0.4527,19.22,-9.244,57.25,-0.055470979999999996,-0.0035646429999999993,0.05874246000000001,0.08209807499999999,0.26976825,0.2945064,0.35662970000000005,0.40713869999999996,0.1049375,0.8950625,Waterfowl
Waterfowl: All,33,1997,0.1864,0.1423,-0.0898,0.4642,20.49,-8.589,59.07,-0.047324889999999994,0.004029087000000006,0.06695860000000001,0.09128515,0.28117725,0.30421800000000004,0.3707014,0.42201859999999997,0.09475,0.90525,Waterfowl
Waterfowl: All,33,1998,0.1952,0.1442,-0.08481,0.4772,21.55,-8.131,61.16,-0.03938996,0.011661370000000004,0.07480160000000001,0.098726625,0.29130524999999996,0.3167614,0.38150220000000007,0.43406645,0.0875625,0.9124375,Waterfowl
Waterfowl: All,33,1999,0.2034,0.1464,-0.08608,0.4884,22.56,-8.248,62.97,-0.03537502,0.015849550000000007,0.07984916,0.10574724999999999,0.30077299999999996,0.3259958,0.39173859999999994,0.44393845,0.0806875,0.9193125,Waterfowl
Waterfowl: All,33,2000,0.2105,0.1486,-0.07958,0.4985,23.42,-7.65,64.62,-0.034750905,0.022026480000000025,0.08545214000000001,0.11067450000000001,0.3096415,0.3354890000000001,0.4028195,0.4550157999999999,0.0769375,0.9230625,Waterfowl
Waterfowl: All,33,2001,0.2177,0.1508,-0.07643,0.5083,24.32,-7.358,66.25,-0.02902854,0.026316420000000004,0.09037780000000001,0.1149925,0.318957,0.344315,0.4123757,0.46469474999999993,0.073,0.927,Waterfowl
Waterfowl: All,33,2002,0.2255,0.15310000000000001,-0.07315,0.5224,25.3,-7.054,68.61,-0.025517279999999993,0.02968788,0.09724324,0.1226835,0.32943425,0.35514200000000007,0.4229155,0.4773590499999998,0.0698125,0.9301875,Waterfowl
Waterfowl: All,33,2003,0.2345,0.1549,-0.06773,0.5394,26.42,-6.549,71.49,-0.019052914999999997,0.03682360000000001,0.10470580000000002,0.13014974999999998,0.34016625,0.3661708000000001,0.43346260000000003,0.4867641999999998,0.064625,0.935375,Waterfowl
Waterfowl: All,33,2004,0.2453,0.157,-0.06273,0.5556,27.8,-6.08,74.31,-0.012712829999999998,0.045821810000000004,0.11241240000000001,0.13931,0.35250925,0.379658,0.4468604000000001,0.5028704999999999,0.0585,0.9415,Waterfowl
Waterfowl: All,33,2005,0.2579,0.1591,-0.0552,0.5702,29.42,-5.371,76.87,-0.004249923999999998,0.055255120000000005,0.12337280000000002,0.15064925,0.36740324999999996,0.3944584,0.46237730000000005,0.51939135,0.0525625,0.9474375,Waterfowl
Waterfowl: All,33,2006,0.2715,0.1611,-0.04549,0.5864,31.2,-4.447,79.76,0.006473552000000001,0.06625184,0.13577340000000002,0.1629155,0.381433,0.4100974,0.47907120000000003,0.5362036999999997,0.04575,0.95425,Waterfowl
Waterfowl: All,33,2007,0.2856,0.1633,-0.03498,0.6043,33.06,-3.438,83,0.016696710000000007,0.07628688,0.1462932,0.17431475000000002,0.39860825,0.42668300000000003,0.49468270000000003,0.55384925,0.04,0.96,Waterfowl
Waterfowl: All,33,2008,0.2999,0.1658,-0.02602,0.6263,34.98,-2.568,87.06,0.028917375000000002,0.08738981,0.15926020000000005,0.1871455,0.41326225,0.442132,0.5139646999999999,0.57207095,0.036125,0.963875,Waterfowl
Waterfowl: All,33,2009,0.3144,0.1673,-0.01288,0.6423,36.94,-1.28,90.09,0.040203495,0.09914502,0.17310599999999998,0.20108399999999998,0.42842175,0.45832180000000006,0.5294542,0.59095075,0.030375,0.969625,Waterfowl
Waterfowl: All,33,2010,0.3291,0.1686,-1.19e-4,0.6576,38.97,-0.0119,93.02,0.053599765,0.1141303,0.1853718,0.21450875000000003,0.44489625,0.4737608,0.5462746,0.6070548,0.0250625,0.9749375,Waterfowl
Waterfowl: All,33,2011,0.3435,0.1702,0.009901,0.6775,40.99,0.995,96.9,0.063534475000000007,0.12503570000000003,0.1983406,0.22758474999999997,0.4600085,0.4890734,0.5632825,0.6233417499999999,0.0215,0.9785,Waterfowl
Waterfowl: All,33,2012,0.357,0.1716,0.02165,0.6936,42.91,2.188,100.1,0.07656437,0.1367601,0.21062779999999998,0.24007,0.474576,0.5034312,0.5779829,0.6372228999999999,0.018375,0.981625,Waterfowl
Waterfowl: All,33,2013,0.3689,0.173,0.02971,0.7095,44.61,3.015,103.3,0.08415028500000002,0.1472502,0.22226540000000003,0.25093675000000004,0.48677925,0.5162108,0.5900698,0.6537181999999999,0.0161875,0.9838125,Waterfowl
Waterfowl: All,33,2014,0.3788,0.1746,0.03827,0.7218,46.06,3.901,105.8,0.090636655,0.1558824,0.2315152,0.26012375,0.49763525,0.5269058,0.6019099000000001,0.6682173,0.0149375,0.9850625,Waterfowl
Waterfowl: All,33,2015,0.3859,0.1759,0.0399,0.73,47.09,4.071,107.5,0.09452162,0.1588082,0.2379174,0.2667195,0.50584375,0.5355452,0.6127255,0.6760790999999999,0.01375,0.98625,Waterfowl
Waterfowl: All,33,2016,0.3902,0.177,0.04293,0.7364,47.73,4.387,108.8,0.09894291999999999,0.16151850000000004,0.24260620000000002,0.26993449999999997,0.5111205000000001,0.5410824000000002,0.6174883999999999,0.6841369499999999,0.0138125,0.9861875,Waterfowl
Waterfowl: All,33,2017,0.3921,0.178,0.04272,0.74,48,4.365,109.6,0.09721731,0.162132,0.24347060000000004,0.2707815,0.513482,0.5432974,0.619479,0.6874428499999999,0.0131875,0.9868125,Waterfowl
Waterfowl: All,33,2018,0.3925,0.1787,0.0417,0.7416,48.07,4.258,109.9,0.09811668999999999,0.1610074,0.24323880000000003,0.27160074999999995,0.5145437500000001,0.5450128,0.6208271,0.6875388499999997,0.014375,0.985625,Waterfowl
Waterfowl: All,33,2019,0.3923,0.1788,0.03955,0.7421,48.04,4.034,110,0.09681994500000002,0.1604545,0.24281660000000002,0.27192025,0.51431775,0.5440706000000001,0.6205402,0.687654,0.0144375,0.9855625,Waterfowl
Waterfowl: All,33,2020,0.3917,0.1788,0.03933,0.7416,47.95,4.012,109.9,0.09648464000000001,0.1606809,0.242196,0.270869,0.5138555,0.5433222,0.6199395,0.6873395499999999,0.0146875,0.9853125,Waterfowl
Waterfowl: All,33,2021,0.3907,0.1789,0.03906,0.7408,47.81,3.983,109.8,0.09544653,0.16020959999999998,0.2405586,0.26982125,0.5130585000000001,0.5425944,0.6199347000000001,0.6862319499999999,0.014875,0.985125,Waterfowl
Waterfowl: All,33,2022,0.3813,0.1795,0.03059,0.7334,46.42,3.107,108.2,0.085224705,0.148093,0.23149779999999998,0.25980525,0.5044065,0.534054,0.6122205999999999,0.6779646,0.0179375,0.9820625,Waterfowl
Waterfowl: Geese and Swans,33,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geese and Swans
Waterfowl: Geese and Swans,33,1971,-0.01918,0.07233,-0.1717,0.1286,-1.899,-15.78,13.73,-0.13542010000000002,-0.09894207,-0.06302866,-0.05115027500000001,0.012619725000000002,0.022563160000000006,0.05644850000000001,0.09148563999999998,0.6629375,0.3370625,Geese and Swans
Waterfowl: Geese and Swans,33,1972,-0.03603,0.106,-0.2546,0.1777,-3.539,-22.48,19.44,-0.20615705,-0.1596402,-0.10943939999999999,-0.09318175000000001,0.02104415,0.036898660000000014,0.08496601000000002,0.1309261,0.668125,0.331875,Geese and Swans
Waterfowl: Geese and Swans,33,1973,-0.04877,0.1338,-0.3247,0.2195,-4.76,-27.73,24.55,-0.2674796,-0.2090173,-0.1463784,-0.125354,0.0274382,0.04876936000000002,0.10713210000000001,0.1643823999999999,0.667375,0.332625,Geese and Swans
Waterfowl: Geese and Swans,33,1974,-0.05526,0.157,-0.3733,0.2585,-5.376,-31.15,29.5,-0.30990005,-0.2464463,-0.17407119999999998,-0.14996025000000002,0.0382297,0.06297542,0.13261440000000002,0.19811334999999994,0.659625,0.340375,Geese and Swans
Waterfowl: Geese and Swans,33,1975,-0.05586,0.1798,-0.4121,0.3045,-5.433,-33.77,35.6,-0.34945885,-0.27723529999999996,-0.19699319999999998,-0.1671675,0.05464935,0.08331590000000004,0.1633784,0.23018619999999995,0.6324375,0.3675625,Geese and Swans
Waterfowl: Geese and Swans,33,1976,-0.05163,0.201,-0.4537,0.3477,-5.032,-36.47,41.58,-0.38373375,-0.300458,-0.21039979999999997,-0.17708074999999998,0.07466085,0.104843,0.1969193,0.27640329999999996,0.6075625,0.3924375,Geese and Swans
Waterfowl: Geese and Swans,33,1977,-0.02497,0.2149,-0.4566,0.4084,-2.466,-36.65,50.44,-0.3812788,-0.2920598,-0.19503999999999996,-0.16026225,0.11096474999999999,0.14595760000000002,0.24041280000000004,0.3227404999999997,0.5468125,0.4531875,Geese and Swans
Waterfowl: Geese and Swans,33,1978,0.01471,0.2293,-0.4415,0.4707,1.482,-35.69,60.11,-0.3623685,-0.2754663,-0.16851719999999998,-0.12878325000000002,0.16326449999999998,0.20046920000000001,0.29936039999999997,0.3870184499999999,0.4765,0.5235,Geese and Swans
Waterfowl: Geese and Swans,33,1979,0.05756,0.2423,-0.4228,0.541,5.925,-34.48,71.76,-0.34310775,-0.24819599999999997,-0.13835939999999997,-0.09710585000000001,0.21435575,0.25380880000000006,0.3606807,0.45305939999999995,0.4029375,0.5970625,Geese and Swans
Waterfowl: Geese and Swans,33,1980,0.1042,0.2545,-0.3974,0.6104,10.99,-32.79,84.11,-0.31369074999999996,-0.21587849999999997,-0.10315799999999999,-0.061077849999999996,0.26921125,0.30904840000000006,0.42311040000000005,0.5199093999999996,0.3356875,0.6643125,Geese and Swans
Waterfowl: Geese and Swans,33,1981,0.1521,0.2655,-0.3701,0.6801,16.43,-30.93,97.4,-0.2785334,-0.18369129999999997,-0.06515895999999993,-0.02201835,0.32709225,0.3690822,0.4867682,0.5891594999999998,0.2761875,0.7238125,Geese and Swans
Waterfowl: Geese and Swans,33,1982,0.2008,0.2755,-0.3383,0.749,22.24,-28.7,111.5,-0.24545269999999997,-0.1470595,-0.0250045,0.0203969,0.38149425000000003,0.4260662,0.5493622000000001,0.6523960999999999,0.2263125,0.7736875,Geese and Swans
Waterfowl: Geese and Swans,33,1983,0.2511,0.2846,-0.3123,0.8136,28.55,-26.82,125.6,-0.21356070000000002,-0.1063182,0.017599220000000023,0.0624095,0.43847575,0.4865516000000001,0.6129178000000001,0.7201401499999999,0.1835,0.8165,Geese and Swans
Waterfowl: Geese and Swans,33,1984,0.3022,0.2932,-0.2792,0.883,35.29,-24.36,141.8,-0.1797443,-0.06715662,0.061981340000000024,0.11091399999999998,0.49672975,0.5463194000000001,0.670706,0.78525055,0.1473125,0.8526875,Geese and Swans
Waterfowl: Geese and Swans,33,1985,0.3542,0.3009,-0.243,0.9479,42.5,-21.57,158,-0.14130415000000002,-0.02748438,0.10651680000000002,0.15322875,0.55480975,0.6030792,0.7357238,0.85080295,0.1148125,0.8851875,Geese and Swans
Waterfowl: Geese and Swans,33,1986,0.4089,0.3097,-0.2006,1.021,50.51,-18.17,177.7,-0.10326985,0.018653700000000006,0.1533786,0.20395449999999998,0.6136217500000001,0.6639134,0.7993131,0.9208055499999998,0.090125,0.909875,Geese and Swans
Waterfowl: Geese and Swans,33,1987,0.4634,0.3176,-0.164,1.094,58.94,-15.12,198.5,-0.05176655999999999,0.0615842,0.20027260000000002,0.25128125,0.67273025,0.7237554,0.8643803,0.9885862499999999,0.0690625,0.9309375,Geese and Swans
Waterfowl: Geese and Swans,33,1988,0.5194,0.324,-0.1201,1.162,68.1,-11.31,219.5,-0.006322443499999983,0.11069440000000001,0.25012080000000003,0.30582475000000003,0.7320675000000001,0.7868726000000001,0.9282205000000001,1.0530125,0.0524375,0.9475625,Geese and Swans
Waterfowl: Geese and Swans,33,1989,0.5743,0.3308,-0.07768,1.231,77.58,-7.474,242.4,0.039104275,0.15747529999999998,0.2984006,0.35291625,0.7919175,0.8461487999999999,0.9923831999999999,1.1181634999999999,0.0390625,0.9609375,Geese and Swans
Waterfowl: Geese and Swans,33,1990,0.6289,0.3367,-0.03751,1.294,87.55,-3.681,264.6,0.07890656000000003,0.2024687,0.3480678,0.40579750000000003,0.8537064999999999,0.9068826000000001,1.053058,1.1835819999999997,0.0311875,0.9688125,Geese and Swans
Waterfowl: Geese and Swans,33,1991,0.6832,0.3422,0.01569,1.354,98.01,1.582,287.2,0.12447580000000003,0.2521324000000001,0.3979584,0.45629175,0.9107115,0.967165,1.117136,1.2462909999999998,0.022875,0.977125,Geese and Swans
Waterfowl: Geese and Swans,33,1992,0.7384,0.3475,0.05908,1.417,109.2,6.086,312.6,0.17032685000000006,0.2967454,0.44952840000000005,0.507257,0.97017775,1.0265080000000002,1.1806070000000002,1.3106525000000002,0.017625,0.982375,Geese and Swans
Waterfowl: Geese and Swans,33,1993,0.7918,0.3525,0.1011,1.484,120.7,10.64,341.2,0.2151171,0.3413474,0.4986258,0.55726425,1.0257775000000002,1.0847860000000003,1.237024,1.3739395,0.01325,0.98675,Geese and Swans
Waterfowl: Geese and Swans,33,1994,0.8463,0.3575,0.1345,1.544,133.1,14.39,368.3,0.2599392,0.39401830000000004,0.5513562000000001,0.6085499999999999,1.0841949999999998,1.1442700000000001,1.29617,1.4331800000000001,0.0099375,0.9900625,Geese and Swans
Waterfowl: Geese and Swans,33,1995,0.9003,0.3623,0.1797,1.61,146,19.69,400.1,0.30659959999999997,0.4405876,0.601033,0.661658,1.14252,1.19881,1.356318,1.4921544999999998,0.0078125,0.9921875,Geese and Swans
Waterfowl: Geese and Swans,33,1996,0.9532,0.3664,0.2287,1.677,159.4,25.7,435.1,0.35495109999999996,0.4869357,0.649925,0.710747,1.1956025000000001,1.257396,1.4154769999999999,1.5517824999999998,0.0059375,0.9940625,Geese and Swans
Waterfowl: Geese and Swans,33,1997,1.006,0.3709,0.275,1.738,173.5,31.65,468.4,0.40008910000000003,0.5375697,0.6973084,0.7589932500000001,1.25543,1.31404,1.476315,1.609805,0.004125,0.995875,Geese and Swans
Waterfowl: Geese and Swans,33,1998,1.06,0.3754,0.3208,1.793,188.8,37.82,500.9,0.44194664999999994,0.5849517,0.7476838,0.81163475,1.3081775,1.370956,1.53606,1.6738764999999998,0.0033125,0.9966875,Geese and Swans
Waterfowl: Geese and Swans,33,1999,1.115,0.3801,0.3684,1.853,204.9,44.54,537.6,0.4942286,0.6339362000000001,0.7957882000000001,0.860928,1.3692275,1.431204,1.5987909999999999,1.7370409999999998,0.0021875,0.9978125,Geese and Swans
Waterfowl: Geese and Swans,33,2000,1.169,0.3845,0.4151,1.92,222,51.46,582.1,0.53843085,0.680485,0.8480556,0.910952,1.42584,1.49167,1.653007,1.7965774999999997,0.00175,0.99825,Geese and Swans
Waterfowl: Geese and Swans,33,2001,1.222,0.3881,0.4561,1.974,239.5,57.79,620.2,0.5861992,0.7312738,0.8971108,0.9641599999999999,1.4807424999999999,1.545506,1.7129270000000003,1.8558119999999998,0.001125,0.998875,Geese and Swans
Waterfowl: Geese and Swans,33,2002,1.274,0.3917,0.4998,2.033,257.3,64.84,664,0.6283971500000001,0.7767896999999999,0.9470002,1.0128075,1.536255,1.599068,1.7678800000000001,1.9095219999999997,6.875e-4,0.9993125,Geese and Swans
Waterfowl: Geese and Swans,33,2003,1.324,0.3958,0.5423,2.094,275.9,72,711.9,0.6788419499999999,0.8249107,0.9927136000000001,1.05853,1.5888900000000001,1.654862,1.823706,1.9703895,6.25e-4,0.999375,Geese and Swans
Waterfowl: Geese and Swans,33,2004,1.375,0.3992,0.5924,2.152,295.5,80.83,760.4,0.7228297,0.8675816000000001,1.038458,1.11051,1.640835,1.703574,1.8829420000000001,2.0209265,4.375e-4,0.9995625,Geese and Swans
Waterfowl: Geese and Swans,33,2005,1.427,0.4033,0.6348,2.214,316.6,88.67,815.3,0.7669195499999999,0.915171,1.090502,1.1582925,1.6956575,1.7605060000000001,1.938809,2.0849314999999997,2.5e-4,0.99975,Geese and Swans
Waterfowl: Geese and Swans,33,2006,1.479,0.4075,0.6776,2.272,338.8,96.91,869.6,0.81109525,0.9579215000000001,1.138448,1.21006,1.7483575,1.81595,1.999837,2.147614,1.25e-4,0.999875,Geese and Swans
Waterfowl: Geese and Swans,33,2007,1.531,0.4116,0.7207,2.334,362.2,105.6,931.6,0.85725595,1.006498,1.191058,1.2561575,1.80562,1.870934,2.055869,2.208393,1.25e-4,0.999875,Geese and Swans
Waterfowl: Geese and Swans,33,2008,1.581,0.4165,0.76,2.391,386.1,113.8,993,0.8966235499999999,1.04868,1.232996,1.3032324999999998,1.8579575000000002,1.926056,2.1114879999999996,2.266305,6.25e-5,0.9999375,Geese and Swans
Waterfowl: Geese and Swans,33,2009,1.63,0.4216,0.799,2.454,410.3,122.3,1063,0.93853675,1.094251,1.277724,1.3490199999999999,1.9117225,1.9804160000000002,2.166505,2.3213744999999997,6.25e-5,0.9999375,Geese and Swans
Waterfowl: Geese and Swans,33,2010,1.677,0.4261,0.8377,2.515,434.8,131.1,1136,0.98139665,1.134848,1.32076,1.3937650000000001,1.9579175,2.0320340000000003,2.216193,2.379845,6.25e-5,0.9999375,Geese and Swans
Waterfowl: Geese and Swans,33,2011,1.72,0.4308,0.8691,2.568,458.5,138.5,1204,1.0142095,1.1685310000000002,1.363234,1.4353925,2.0081425,2.079304,2.2673170000000002,2.429428,0,1,Geese and Swans
Waterfowl: Geese and Swans,33,2012,1.76,0.437,0.8972,2.625,481,145.3,1280,1.0441740000000002,1.1998010000000001,1.394746,1.467225,2.0507,2.122298,2.312887,2.475225,0,1,Geese and Swans
Waterfowl: Geese and Swans,33,2013,1.796,0.4431,0.9201,2.676,502.5,151,1352,1.06344,1.226877,1.4261279999999998,1.5002625,2.09045,2.167792,2.3604480000000003,2.5200325,0,1,Geese and Swans
Waterfowl: Geese and Swans,33,2014,1.826,0.4512,0.938,2.718,521.2,155.5,1414,1.079733,1.2480660000000001,1.4521519999999999,1.5246125,2.1240075000000003,2.201338,2.4020319999999997,2.5704109999999996,0,1,Geese and Swans
Waterfowl: Geese and Swans,33,2015,1.853,0.4591,0.9473,2.762,537.8,157.9,1483,1.0943205,1.265754,1.469584,1.54718,2.1543175,2.23116,2.440411,2.603414,0,1,Geese and Swans
Waterfowl: Geese and Swans,33,2016,1.874,0.4677,0.946,2.803,551.6,157.5,1549,1.099044,1.279869,1.4856759999999998,1.5616825,2.181755,2.26004,2.465577,2.648003,0,1,Geese and Swans
Waterfowl: Geese and Swans,33,2017,1.889,0.4782,0.948,2.835,561.4,158.1,1603,1.0976245000000002,1.281164,1.49099,1.572235,2.207795,2.2838040000000004,2.4937410000000004,2.6729884999999998,0,1,Geese and Swans
Waterfowl: Geese and Swans,33,2018,1.898,0.4887,0.9416,2.86,567.4,156.4,1646,1.093367,1.2808,1.490728,1.5716825,2.2226925,2.307118,2.519569,2.6969754999999993,0,1,Geese and Swans
Waterfowl: Geese and Swans,33,2019,1.9,0.4975,0.9218,2.884,568.4,151.4,1689,1.0775609999999998,1.26238,1.483658,1.5688075000000001,2.232975,2.316984,2.530029,2.710859,6.25e-5,0.9999375,Geese and Swans
Waterfowl: Geese and Swans,33,2020,1.901,0.5094,0.9129,2.904,569.5,149.1,1725,1.0637935,1.25093,1.4684899999999999,1.5550199999999998,2.2391975,2.3291300000000006,2.5494740000000005,2.7310134999999995,0,1,Geese and Swans
Waterfowl: Geese and Swans,33,2021,1.898,0.5193,0.8862,2.928,567.5,142.6,1768,1.0438235000000002,1.233758,1.46122,1.55162,2.2380525000000002,2.3282380000000003,2.557545,2.7451229999999995,1.25e-4,0.999875,Geese and Swans
Waterfowl: Sea Ducks,33,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sea Ducks
Waterfowl: Sea Ducks,33,1971,-5.653e-4,0.006268,-0.01292,0.01224,-0.05651,-1.283,1.232,-0.009826026,-0.0071759829999999995,-0.004678623999999999,-0.003863775,0.0026462775,0.003524800000000003,0.006071147,0.008979712999999999,0.556375,0.443625,Sea Ducks
Waterfowl: Sea Ducks,33,1972,-0.001202,0.008658,-0.01822,0.0164,-0.1201,-1.805,1.653,-0.014745125,-0.010911520000000001,-0.007342056,-0.006167272499999999,0.0036025600000000003,0.004939972,0.008754298999999998,0.01230757499999998,0.5744375,0.4255625,Sea Ducks
Waterfowl: Sea Ducks,33,1973,-0.001918,0.01046,-0.02265,0.01954,-0.1916,-2.24,1.973,-0.0184844,-0.01409974,-0.009665067999999999,-0.00803301,0.0040901725,0.005682488000000001,0.01046416,0.014929954999999981,0.5878125,0.4121875,Sea Ducks
Waterfowl: Sea Ducks,33,1974,-0.002869,0.01197,-0.02652,0.0213,-0.2865,-2.618,2.153,-0.0220303,-0.01721711,-0.01190358,-0.009938045000000001,0.0041815125,0.006118588000000005,0.01155231,0.01645806999999999,0.6113125,0.3886875,Sea Ducks
